2020/03/18 11:45:10 MDT,1.4,8.8
2020/03/18 11:13:35 MDT,1.4,8.5
2020/03/18 10:34:47 MDT,1.4,8.4
2020/03/18 10:29:27 MDT,1.4,8.6
2020/03/18 10:17:58 MDT,1.4,6.8
2020/03/18 10:13:07 MDT,1.4,8.7
2020/03/18 09:43:37 MDT,1.4,6.8
2020/03/18 07:46:27 MDT,1.4,6.9
2020/03/18 07:44:51 MDT,1.4,8.2
2020/03/17 16:07:17 MDT,1.4,5.2
2020/03/17 14:08:38 MDT,1.4,10.5
2020/03/16 04:19:21 MDT,1.4,17.8
2020/03/15 21:04:21 MDT,1.4,0
2020/03/13 20:16:23 MDT,1.4,11.1
2020/03/13 08:24:36 MDT,1.4,5.4
2020/03/13 06:03:43 MDT,1.4,0.2
2020/03/11 19:42:24 MDT,1.4,4.1
2020/03/26 04:54:03 MDT,1.3,1.9
2020/03/25 20:03:47 MDT,1.3,9.6
2020/03/24 06:50:54 MDT,1.3,4.2
2020/03/23 12:41:40 MDT,1.3,9.9
2020/03/23 01:08:03 MDT,1.3,11.4
2020/03/22 03:47:16 MDT,1.3,7.8
2020/03/21 12:52:09 MDT,1.3,9.1
2020/03/21 07:44:02 MDT,1.3,8.8
2020/03/21 01:14:19 MDT,1.3,2
2020/03/20 22:33:27 MDT,1.3,7.9
2020/03/20 18:56:48 MDT,1.3,3.2
2020/03/20 04:20:33 MDT,1.3,9.4
2020/03/20 01:41:56 MDT,1.3,8.1
2020/03/19 20:03:09 MDT,1.3,4
2020/03/19 13:22:50 MDT,1.3,11.1
2020/03/19 08:19:51 MDT,1.3,7.7
2020/03/19 07:05:57 MDT,1.3,7
2020/03/19 05:10:01 MDT,1.3,9.8
2020/03/19 03:35:07 MDT,1.3,7.2
2020/03/18 20:49:31 MDT,1.3,8.5
2020/03/18 20:13:47 MDT,1.3,10.3
2020/03/18 15:16:41 MDT,1.3,9
2020/03/18 14:32:27 MDT,1.3,7.4
2020/03/18 12:52:43 MDT,1.3,10.4
2020/03/18 12:38:47 MDT,1.3,10.6
2020/03/18 11:11:39 MDT,1.3,8.1
2020/03/18 10:45:40 MDT,1.3,7
2020/03/18 10:37:34 MDT,1.3,7.5
2020/03/18 10:29:13 MDT,1.3,8.4
2020/03/18 10:22:03 MDT,1.3,7.8
2020/03/18 09:19:30 MDT,1.3,9.4
2020/03/18 08:44:27 MDT,1.3,10.1
2020/03/18 08:38:56 MDT,1.3,9
2020/03/18 08:18:58 MDT,1.3,2.2
2020/03/18 07:40:56 MDT,1.3,8.4
2020/03/17 01:05:50 MDT,1.3,-0.9
2020/03/14 10:59:14 MDT,1.3,5.5
2020/03/14 08:46:42 MDT,1.3,9.4
2020/03/13 19:01:54 MDT,1.3,4.7
2020/03/25 01:19:40 MDT,1.2,4.6
2020/03/22 10:07:55 MDT,1.2,2.8
2020/03/22 02:29:13 MDT,1.2,9.6
2020/03/21 21:07:18 MDT,1.2,10.1
2020/03/21 19:23:08 MDT,1.2,9.3
2020/03/21 17:51:08 MDT,1.2,9.4
2020/03/21 17:34:04 MDT,1.2,10.3
2020/03/21 13:35:32 MDT,1.2,8.1
2020/03/21 09:46:48 MDT,1.2,8.8
2020/03/21 08:09:07 MDT,1.2,11.7
2020/03/20 23:41:53 MDT,1.2,9.8
2020/03/19 20:04:02 MDT,1.2,6
2020/03/19 07:22:10 MDT,1.2,9.5
2020/03/19 07:12:50 MDT,1.2,7.4
2020/03/19 03:40:36 MDT,1.2,8.3
2020/03/19 01:13:06 MDT,1.2,10.2
2020/03/18 16:37:28 MDT,1.2,6.7
2020/03/18 15:21:14 MDT,1.2,7
2020/03/18 15:01:43 MDT,1.2,7.8
2020/03/18 12:30:24 MDT,1.2,6.3
2020/03/18 12:22:01 MDT,1.2,8
2020/03/18 11:11:23 MDT,1.2,5.6
2020/03/18 09:28:16 MDT,1.2,6.8
2020/03/18 09:27:52 MDT,1.2,7.7
2020/03/18 08:00:18 MDT,1.2,9.1
2020/03/18 04:56:53 MDT,1.2,3.7
2020/03/17 00:35:25 MDT,1.2,-2.2
2020/03/15 13:01:47 MDT,1.2,3.7
2020/03/14 15:58:16 MDT,1.2,7.7
2020/03/14 08:24:50 MDT,1.2,9.6
2020/03/14 01:23:50 MDT,1.2,8.6
2020/03/26 08:27:40 MDT,1.1,1.6
2020/03/26 02:58:40 MDT,1.1,10.5
